country,country_code,country_iso,prefix,voice_rate_in_dollars,voice_unit_in_seconds
Germany,49,DEU,49152,0.09500,60
Germany,49,DEU,49155,0.19500,60
Germany,49,DEU,49156,0.19500,60
Germany,49,DEU,491570,0.19500,60
Germany,49,DEU,491571,0.19500,60
Germany,49,DEU,491572,0.19500,60
Germany,49,DEU,491573,0.19500,60
Germany,49,DEU,491574,0.19500,60
Germany,49,DEU,491575,0.19500,60
Germany,49,DEU,491576,0.19500,60
Germany,49,DEU,491577,0.19500,60
Germany,49,DEU,491578,0.19500,60
Germany,49,DEU,491579,0.19500,60
Germany,49,DEU,49159,0.09500,60
Germany,49,DEU,4916,0.19500,60
Germany,49,DEU,49160,0.09500,60
Germany,49,DEU,49162,0.09500,60
Germany,49,DEU,49163,0.19500,60
Germany,49,DEU,4917,0.19500,60
Germany,49,DEU,49170,0.09500,60
Germany,49,DEU,49171,0.09500,60
Germany,49,DEU,49172,0.09500,60
Germany,49,DEU,49173,0.09500,60
Germany,49,DEU,49174,0.09500,60
Germany,49,DEU,49175,0.09500,60
Germany,49,DEU,49176,0.09500,60
Germany,49,DEU,49177,0.19500,60
Germany,49,DEU,49178,0.19500,60
Germany,49,DEU,49179,0.09500,60
Germany,49,DEU,49180,0.19500,60
Germany,49,DEU,4930,0.01700,60
Germany,49,DEU,4940,0.01700,60
Germany,49,DEU,4969,0.01700,60
Germany,49,DEU,497,0.16000,60
Germany,49,DEU,49700,0.19500,60
Germany,49,DEU,49701,0.19500,60
Germany,49,DEU,49800,0.19500,60
Germany,49,DEU,4989,0.01700,60
Germany,49,DEU,49900,0.19500,60
Belize,501,BLZ,501,0.23300,60
Belize,501,BLZ,5011,0.32000,60
Belize,501,BLZ,5012,0.22600,60
Belize,501,BLZ,5013,0.22500,60
Belize,501,BLZ,5014,0.22500,60
Belize,501,BLZ,5015,0.22500,60
Belize,501,BLZ,5016,0.40500,60
Belize,501,BLZ,5017,0.22500,60
Belize,501,BLZ,5018,0.22500,60
Guatemala,502,GTM,502,0.15500,60
Guatemala,502,GTM,5022,0.15500,60
Guatemala,502,GTM,5023,0.16000,60
Guatemala,502,GTM,5024,0.16800,60
Guatemala,502,GTM,5025,0.13500,60
Guatemala,502,GTM,5026,0.16000,60
Guatemala,502,GTM,5027,0.14700,60
El Salvador,503,SLV,503,0.21700,60
El Salvador,503,SLV,5032,0.29600,60
El Salvador,503,SLV,5037,0.29800,60
Honduras,504,HND,504,0.30300,60
Honduras,504,HND,5041,0.30000,60
Honduras,504,HND,5042,0.27900,60
Honduras,504,HND,5043,0.28100,60
Honduras,504,HND,5044,0.11600,60
Honduras,504,HND,5045,0.12200,60
Honduras,504,HND,5046,0.11600,60
Honduras,504,HND,5047,0.22000,60
Honduras,504,HND,5048,0.27800,60
Honduras,504,HND,5049,0.24200,60
Nicaragua,505,NIC,505,0.14600,60
Nicaragua,505,NIC,5052,0.15200,60
Nicaragua,505,NIC,5058,0.25700,60
Costa Rica,506,CRI,506,0.07400,60
Costa Rica,506,CRI,5062,0.02800,60
Costa Rica,506,CRI,5063,0.02800,60
Costa Rica,506,CRI,5065,0.04100,60
Costa Rica,506,CRI,5066,0.05500,60
Costa Rica,506,CRI,5067,0.07500,60
Costa Rica,506,CRI,5068,0.09700,60
Panama,507,PAN,507,0.04500,60
Panama,507,PAN,5072,0.04200,60
Panama,507,PAN,5073,0.04800,60
Panama,507,PAN,5074,0.04300,60
Panama,507,PAN,5075,0.06200,60
Panama,507,PAN,5076,0.14400,60
Panama,507,PAN,5077,0.04300,60
Panama,507,PAN,5078,0.04300,60
Panama,507,PAN,5079,0.04300,60
Saint Pierre and Miquelon,508,SPM,508,0.30600,60
Saint Pierre and Miquelon,508,SPM,5085,0.35800,60
Haiti,509,HTI,509,0.52900,60
Haiti,509,HTI,5091,0.51400,60
Haiti,509,HTI,5092,0.51600,60
Haiti,509,HTI,5093,0.52600,60
Haiti,509,HTI,5094,0.52900,60
Haiti,509,HTI,5095,0.26200,60
Haiti,509,HTI,5096,0.30700,60
Haiti,509,HTI,5097,0.30700,60
Haiti,509,HTI,5098,0.24300,60
Haiti,509,HTI,5099,0.51400,60
Peru,51,PER,51,0.08000,60
Peru,51,PER,511,0.04000,60
Peru,51,PER,5112,0.04000,60
Peru,51,PER,5113,0.04000,60
Peru,51,PER,5114,0.04000,60
Peru,51,PER,5115,0.04000,60
Peru,51,PER,5116,0.04000,60
Peru,51,PER,511600,0.08000,60
Peru,51,PER,5117,0.04000,60
Peru,51,PER,5118,0.04000,60
Peru,51,PER,51188,0.12000,60
Peru,51,PER,51189,0.12000,60
Peru,51,PER,5119,0.35000,60
Peru,51,PER,51198005,0.35000,60
Peru,51,PER,51198006,0.35000,60
Peru,51,PER,51198007,0.35000,60
Peru,51,PER,51198008,0.35000,60
Peru,51,PER,51198009,0.35000,60
Peru,51,PER,5119801,0.35000,60
Peru,51,PER,5119802,0.35000,60
Peru,51,PER,5119803,0.35000,60
Peru,51,PER,5119850,0.35000,60
Peru,51,PER,5119851,0.35000,60
Peru,51,PER,5119852,0.35000,60
Peru,51,PER,5119853,0.35000,60
Peru,51,PER,5119854,0.35000,60
Peru,51,PER,5119855,0.35000,60
Peru,51,PER,5119856,0.35000,60
Peru,51,PER,51198570,0.35000,60
Peru,51,PER,51198571,0.35000,60
Peru,51,PER,51198572,0.35000,60
Peru,51,PER,51198573,0.35000,60
Peru,51,PER,51198574,0.35000,60
Peru,51,PER,511988,0.35000,60
Peru,51,PER,511990,0.35000,60
Peru,51,PER,5119944,0.35000,60
Peru,51,PER,5119945,0.35000,60
Peru,51,PER,511995,0.35000,60
Peru,51,PER,511996,0.35000,60
Peru,51,PER,5119980,0.35000,60
Peru,51,PER,5119984,0.35000,60
Peru,51,PER,5119985,0.35000,60
Peru,51,PER,5119986,0.35000,60
Peru,51,PER,5119987,0.35000,60
Peru,51,PER,5119988,0.35000,60
Peru,51,PER,5119989,0.35000,60
Peru,51,PER,511999,0.35000,60
Peru,51,PER,514,0.06700,60
Peru,51,PER,51418,0.35000,60
Peru,51,PER,514181,0.08000,60
Peru,51,PER,51419,0.35000,60
Peru,51,PER,514194189,0.35000,60
Peru,51,PER,51419419,0.35000,60
Peru,51,PER,51428,0.35000,60
Peru,51,PER,514281,0.08000,60
Peru,51,PER,51429,0.35000,60
Peru,51,PER,51429424,0.35000,60
Peru,51,PER,51429426,0.35000,60
Peru,51,PER,51429429,0.35000,60
Peru,51,PER,51438,0.35000,60
Peru,51,PER,514381,0.08000,60
Peru,51,PER,51439,0.35000,60
Peru,51,PER,51439430,0.35000,60
Peru,51,PER,514394310,0.35000,60
Peru,51,PER,514394311,0.35000,60
Peru,51,PER,514394312,0.35000,60
Peru,51,PER,514394313,0.35000,60
Peru,51,PER,514394314,0.35000,60
Peru,51,PER,514394315,0.35000,60
Peru,51,PER,514394316,0.35000,60
Peru,51,PER,514394317,0.35000,60
Peru,51,PER,514394318,0.35000,60
Peru,51,PER,51439434,0.35000,60
Peru,51,PER,51439436,0.35000,60
Peru,51,PER,514394378,0.35000,60
Peru,51,PER,514394379,0.35000,60
Peru,51,PER,51439438,0.35000,60
Peru,51,PER,51439439,0.35000,60
Peru,51,PER,51448,0.35000,60
Peru,51,PER,514481,0.08000,60
Peru,51,PER,51449,0.35000,60
Peru,51,PER,51449480,0.35000,60
Peru,51,PER,514494810,0.35000,60
Peru,51,PER,514494811,0.35000,60
Peru,51,PER,514494812,0.35000,60
Peru,51,PER,514494813,0.35000,60
Peru,51,PER,514494814,0.35000,60
Peru,51,PER,514494815,0.35000,60
Peru,51,PER,514494816,0.35000,60
Peru,51,PER,51449484,0.35000,60
Peru,51,PER,51449485,0.35000,60
Peru,51,PER,51449486,0.35000,60
Peru,51,PER,51449488,0.35000,60
Peru,51,PER,51449489,0.35000,60
Peru,51,PER,514494900,0.35000,60
Peru,51,PER,514494901,0.35000,60
Peru,51,PER,514494902,0.35000,60
Peru,51,PER,514494903,0.35000,60
Peru,51,PER,514494904,0.35000,60
Peru,51,PER,514494905,0.35000,60
Peru,51,PER,514494906,0.35000,60
Peru,51,PER,51449494,0.35000,60
Peru,51,PER,51449495,0.35000,60
Peru,51,PER,51449496,0.35000,60
Peru,51,PER,514494978,0.35000,60
Peru,51,PER,514494979,0.35000,60
Peru,51,PER,51449498,0.35000,60
Peru,51,PER,51449499,0.35000,60
Peru,51,PER,515,0.06000,60
Peru,51,PER,51518,0.35000,60
Peru,51,PER,515181,0.08000,60
Peru,51,PER,51519,0.35000,60
Peru,51,PER,515195090,0.35000,60
Peru,51,PER,515195091,0.35000,60
Peru,51,PER,515195092,0.35000,60
Peru,51,PER,515195093,0.35000,60
Peru,51,PER,515195094,0.35000,60
Peru,51,PER,515195095,0.35000,60
Peru,51,PER,515195096,0.35000,60
Peru,51,PER,515195097,0.35000,60
Peru,51,PER,515195098,0.35000,60
Peru,51,PER,51519510,0.35000,60
Peru,51,PER,51519514,0.35000,60
Peru,51,PER,51519515,0.35000,60
Peru,51,PER,51519516,0.35000,60
Peru,51,PER,51519518,0.35000,60
Peru,51,PER,51519519,0.35000,60
Peru,51,PER,51528,0.35000,60
Peru,51,PER,515281,0.08000,60
Peru,51,PER,51529,0.35000,60
Peru,51,PER,515295229,0.35000,60
Peru,51,PER,515295250,0.35000,60
Peru,51,PER,515295251,0.35000,60
Peru,51,PER,515295252,0.35000,60
Peru,51,PER,515295253,0.35000,60
Peru,51,PER,51529526,0.35000,60
Peru,51,PER,51529528,0.35000,60
Peru,51,PER,51529529,0.35000,60
Peru,51,PER,51538,0.35000,60
Peru,51,PER,515381,0.08000,60
Peru,51,PER,51539,0.35000,60
Peru,51,PER,515395352,0.35000,60
Peru,51,PER,515395361,0.35000,60
Peru,51,PER,515395363,0.35000,60
Peru,51,PER,515395364,0.35000,60
Peru,51,PER,515395366,0.35000,60
Peru,51,PER,515395367,0.35000,60
Peru,51,PER,515395368,0.35000,60
Peru,51,PER,515395391,0.35000,60
Peru,51,PER,515395392,0.35000,60
Peru,51,PER,515395393,0.35000,60
Peru,51,PER,515395394,0.35000,60
Peru,51,PER,515395395,0.35000,60
Peru,51,PER,515395396,0.35000,60
Peru,51,PER,515395397,0.35000,60
Peru,51,PER,515395398,0.35000,60
Peru,51,PER,515395399,0.35000,60
Peru,51,PER,51548,0.35000,60
Peru,51,PER,515481,0.08000,60
Peru,51,PER,51549,0.35000,60
Peru,51,PER,51549580,0.35000,60
Peru,51,PER,515495840,0.35000,60
Peru,51,PER,515495841,0.35000,60
Peru,51,PER,515495842,0.35000,60
Peru,51,PER,515495843,0.35000,60
Peru,51,PER,51549585,0.35000,60
Peru,51,PER,51549586,0.35000,60
Peru,51,PER,51549588,0.35000,60
Peru,51,PER,515495890,0.35000,60
Peru,51,PER,515495891,0.35000,60
Peru,51,PER,515495892,0.35000,60
Peru,51,PER,515495893,0.35000,60
Peru,51,PER,515495894,0.35000,60
Peru,51,PER,51549590,0.35000,60
Peru,51,PER,515495928,0.35000,60
Peru,51,PER,515495929,0.35000,60
Peru,51,PER,51549594,0.35000,60
Peru,51,PER,51549595,0.35000,60
Peru,51,PER,51549596,0.35000,60
Peru,51,PER,51549598,0.35000,60
Peru,51,PER,51549599,0.35000,60
Peru,51,PER,51568,0.35000,60
Peru,51,PER,515681,0.08000,60
Peru,51,PER,51569,0.35000,60
Peru,51,PER,51569560,0.35000,60
Peru,51,PER,515695610,0.35000,60
Peru,51,PER,515695611,0.35000,60
Peru,51,PER,515695612,0.35000,60
Peru,51,PER,51569564,0.35000,60
Peru,51,PER,51569565,0.35000,60
Peru,51,PER,51569566,0.35000,60
Peru,51,PER,51569568,0.35000,60
Peru,51,PER,51569569,0.35000,60
Peru,51,PER,516,0.07200,60
Peru,51,PER,51618,0.35000,60
Peru,51,PER,516182,0.08000,60
Peru,51,PER,51619,0.35000,60
Peru,51,PER,516196150,0.35000,60
Peru,51,PER,516196151,0.35000,60
Peru,51,PER,51619616,0.35000,60
Peru,51,PER,51619619,0.35000,60
Peru,51,PER,51628,0.35000,60
Peru,51,PER,516282,0.08000,60
Peru,51,PER,51629,0.35000,60
Peru,51,PER,516296250,0.35000,60
Peru,51,PER,516296251,0.35000,60
Peru,51,PER,51629626,0.35000,60
Peru,51,PER,51629629,0.35000,60
Peru,51,PER,51638,0.35000,60
Peru,51,PER,516382,0.08000,60
Peru,51,PER,51639,0.35000,60
Peru,51,PER,516396360,0.35000,60
Peru,51,PER,516396361,0.35000,60
Peru,51,PER,516396362,0.35000,60
Peru,51,PER,516396363,0.35000,60
Peru,51,PER,516396364,0.35000,60
Peru,51,PER,516396365,0.35000,60
Peru,51,PER,516396369,0.35000,60
Peru,51,PER,516396391,0.35000,60
Peru,51,PER,516396392,0.35000,60
Peru,51,PER,516396393,0.35000,60
Peru,51,PER,516396394,0.35000,60
Peru,51,PER,516396395,0.35000,60
Peru,51,PER,516396398,0.35000,60
Peru,51,PER,516396399,0.35000,60
Peru,51,PER,51648,0.35000,60
Peru,51,PER,516482,0.08000,60
Peru,51,PER,51649,0.35000,60
Peru,51,PER,51649640,0.35000,60
Peru,51,PER,51649644,0.35000,60
Peru,51,PER,51649645,0.35000,60
Peru,51,PER,51649646,0.35000,60
Peru,51,PER,516496470,0.35000,60
Peru,51,PER,516496471,0.35000,60
Peru,51,PER,516496472,0.35000,60
Peru,51,PER,516496473,0.35000,60
Peru,51,PER,516496474,0.35000,60
Peru,51,PER,516496475,0.35000,60
Peru,51,PER,516496476,0.35000,60
Peru,51,PER,516496477,0.35000,60
Peru,51,PER,51649648,0.35000,60
Peru,51,PER,51649649,0.35000,60
Peru,51,PER,51658,0.35000,60
Peru,51,PER,516581,0.08000,60
Peru,51,PER,51659,0.35000,60
Peru,51,PER,51659656,0.35000,60
Peru,51,PER,516596580,0.35000,60
Peru,51,PER,51659659,0.35000,60
Peru,51,PER,51668,0.35000,60
Peru,51,PER,516682,0.08000,60
Peru,51,PER,51669,0.35000,60
Peru,51,PER,51669666,0.35000,60
Peru,51,PER,51669668,0.35000,60
Peru,51,PER,516696690,0.35000,60
Peru,51,PER,516696691,0.35000,60
Peru,51,PER,516696692,0.35000,60
Peru,51,PER,516696693,0.35000,60
Peru,51,PER,516696694,0.35000,60
Peru,51,PER,516696695,0.35000,60
Peru,51,PER,516696696,0.35000,60
Peru,51,PER,516696697,0.35000,60
Peru,51,PER,516696698,0.35000,60
Peru,51,PER,51678,0.35000,60
Peru,51,PER,516782,0.08000,60
Peru,51,PER,51679,0.35000,60
Peru,51,PER,516796765,0.35000,60
Peru,51,PER,516796766,0.35000,60
Peru,51,PER,516796768,0.35000,60
Peru,51,PER,516796769,0.35000,60
Peru,51,PER,516796798,0.35000,60
Peru,51,PER,517,0.06400,60
Peru,51,PER,51728,0.35000,60
Peru,51,PER,517281,0.08000,60
Peru,51,PER,51729,0.35000,60
Peru,51,PER,517297260,0.35000,60
Peru,51,PER,517297261,0.35000,60
Peru,51,PER,517297262,0.35000,60
Peru,51,PER,517297263,0.35000,60
Peru,51,PER,517297268,0.35000,60
Peru,51,PER,517297269,0.35000,60
Peru,51,PER,517297280,0.35000,60
Peru,51,PER,517297281,0.35000,60
Peru,51,PER,517297282,0.35000,60
Peru,51,PER,517297283,0.35000,60
Peru,51,PER,517297284,0.35000,60
Peru,51,PER,517297285,0.35000,60
Peru,51,PER,517297286,0.35000,60
Peru,51,PER,517297290,0.35000,60
Peru,51,PER,517297291,0.35000,60
Peru,51,PER,517297292,0.35000,60
Peru,51,PER,517297296,0.35000,60
Peru,51,PER,517297297,0.35000,60
Peru,51,PER,517297298,0.35000,60
Peru,51,PER,51738,0.35000,60
Peru,51,PER,517381,0.08000,60
Peru,51,PER,51739,0.35000,60
Peru,51,PER,517396880,0.35000,60
Peru,51,PER,517396881,0.35000,60
Peru,51,PER,517396882,0.35000,60
Peru,51,PER,517396883,0.35000,60
Peru,51,PER,517396884,0.35000,60
Peru,51,PER,517396885,0.35000,60
Peru,51,PER,517396886,0.35000,60
Peru,51,PER,517396887,0.35000,60
Peru,51,PER,51739689,0.35000,60
Peru,51,PER,51739690,0.35000,60
Peru,51,PER,51739691,0.35000,60
Peru,51,PER,51739692,0.35000,60
Peru,51,PER,51739694,0.35000,60
Peru,51,PER,51739695,0.35000,60
Peru,51,PER,51739696,0.35000,60
Peru,51,PER,51739698,0.35000,60
Peru,51,PER,51739699,0.35000,60
Peru,51,PER,51748,0.35000,60
Peru,51,PER,517481,0.08000,60
Peru,51,PER,51749,0.35000,60
Peru,51,PER,517497880,0.35000,60
Peru,51,PER,517497881,0.35000,60
Peru,51,PER,517497882,0.35000,60
Peru,51,PER,517497883,0.35000,60
Peru,51,PER,517497884,0.35000,60
Peru,51,PER,517497885,0.35000,60
Peru,51,PER,517497886,0.35000,60
Peru,51,PER,517497887,0.35000,60
Peru,51,PER,517497888,0.35000,60
Peru,51,PER,51749789,0.35000,60
Peru,51,PER,51749790,0.35000,60
Peru,51,PER,51749791,0.35000,60
Peru,51,PER,51749792,0.35000,60
Peru,51,PER,51749794,0.35000,60
Peru,51,PER,51749795,0.35000,60
Peru,51,PER,51749796,0.35000,60
Peru,51,PER,51749798,0.35000,60
Peru,51,PER,51749799,0.35000,60
Peru,51,PER,51768,0.35000,60
Peru,51,PER,51769,0.35000,60
Peru,51,PER,517697600,0.35000,60
Peru,51,PER,51769764,0.35000,60
Peru,51,PER,51769765,0.35000,60
Peru,51,PER,51769766,0.35000,60
Peru,51,PER,51769767,0.35000,60
Peru,51,PER,51769768,0.35000,60
Peru,51,PER,51769769,0.35000,60
Peru,51,PER,518,0.07500,60
Peru,51,PER,51828,0.35000,60
Peru,51,PER,518281,0.08000,60
Peru,51,PER,51829,0.35000,60
Peru,51,PER,518298260,0.35000,60
Peru,51,PER,518298261,0.35000,60
Peru,51,PER,518298268,0.35000,60
Peru,51,PER,518298298,0.35000,60
Peru,51,PER,51838,0.35000,60
Peru,51,PER,518381,0.08000,60
Peru,51,PER,51839,0.35000,60
Peru,51,PER,51839836,0.35000,60
Peru,51,PER,518398398,0.35000,60
Peru,51,PER,518398399,0.35000,60
Peru,51,PER,51848,0.35000,60
Peru,51,PER,518481,0.08000,60
Peru,51,PER,51849,0.35000,60
Peru,51,PER,51849845,0.35000,60
Peru,51,PER,51849846,0.35000,60
Peru,51,PER,51849848,0.35000,60
Peru,51,PER,51849849,0.35000,60
Peru,51,PER,519,0.12000,60
Mexico,52,MEX,52,0.03800,60
Mexico,52,MEX,521,0.07000,60
Mexico,52,MEX,52224,0.03800,60
Mexico,52,MEX,52233,0.03800,60
Mexico,52,MEX,52249,0.03800,60
Mexico,52,MEX,52276,0.03800,60
Mexico,52,MEX,52279,0.03800,60
Mexico,52,MEX,52296,0.03800,60
Mexico,52,MEX,523,0.01800,60
Mexico,52,MEX,52315,0.03800,60
Mexico,52,MEX,52321,0.03800,60
Mexico,52,MEX,52376,0.03800,60
Mexico,52,MEX,52386,0.03800,60
Mexico,52,MEX,524,0.01800,60
Mexico,52,MEX,52411,0.03800,60
Mexico,52,MEX,52429,0.03800,60
Mexico,52,MEX,52486,0.03800,60
Mexico,52,MEX,525,0.01800,60
Mexico,52,MEX,52596,0.03800,60
Mexico,52,MEX,526,0.01800,60
Mexico,52,MEX,527,0.01800,60
Mexico,52,MEX,52718,0.03800,60
Mexico,52,MEX,52731,0.03800,60
Mexico,52,MEX,52737,0.03800,60
Mexico,52,MEX,52739,0.03800,60
Mexico,52,MEX,52748,0.03800,60
Mexico,52,MEX,52765,0.03800,60
Mexico,52,MEX,52769,0.03800,60
Mexico,52,MEX,528,0.01800,60
Mexico,52,MEX,52845,0.03800,60
Mexico,52,MEX,52872,0.03800,60
Mexico,52,MEX,52894,0.03800,60
Mexico,52,MEX,52897,0.03800,60
Mexico,52,MEX,529,0.01800,60
Mexico,52,MEX,52923,0.03800,60
Mexico,52,MEX,52937,0.03800,60
Mexico,52,MEX,52953,0.03800,60
Mexico,52,MEX,52966,0.03800,60
Mexico,52,MEX,52969,0.03800,60
Mexico,52,MEX,52982,0.03800,60
Mexico,52,MEX,52988,0.03800,60
Cuba,53,CUB,53,1.75500,60
Cuba,53,CUB,532,1.50700,60
Cuba,53,CUB,533,1.50000,60
Cuba,53,CUB,534,1.50000,60
Cuba,53,CUB,535,1.62700,60
Cuba,53,CUB,537,1.51000,60
Cuba,53,CUB,538,1.50000,60
Cuba,53,CUB,539,1.48500,60
Argentina,54,ARG,54,0.02900,60
Argentina,54,ARG,5411,0.02900,60
Argentina,54,ARG,54221,0.02900,60
Argentina,54,ARG,54223,0.02900,60
Argentina,54,ARG,542293,0.02900,60
Argentina,54,ARG,54230,0.02900,60
Argentina,54,ARG,54232,0.02900,60
Argentina,54,ARG,542362,0.02900,60
Argentina,54,ARG,54237,0.02900,60
Argentina,54,ARG,54261,0.02900,60
Argentina,54,ARG,54291,0.02900,60
Argentina,54,ARG,54299,0.02900,60
Argentina,54,ARG,54341,0.02900,60
Argentina,54,ARG,54342,0.02900,60
Argentina,54,ARG,54348,0.02900,60
Argentina,54,ARG,54351,0.02900,60
Argentina,54,ARG,54353,0.02900,60
Argentina,54,ARG,54354,0.02900,60
Argentina,54,ARG,54358,0.02900,60
Argentina,54,ARG,54381,0.02900,60
Argentina,54,ARG,54387,0.02900,60
Argentina,54,ARG,549,0.20000,60
Argentina,54,ARG,54911,0.20000,60
Brazil,55,BRA,55,0.03000,60
Brazil,55,BRA,551153,0.21000,60
Brazil,55,BRA,551154,0.21000,60
Brazil,55,BRA,551157,0.21000,60
Brazil,55,BRA,55116,0.21000,60
Brazil,55,BRA,55117,0.21000,60
Brazil,55,BRA,551170,0.21000,60
Brazil,55,BRA,55118,0.21000,60
Brazil,55,BRA,551182,0.21000,60
Brazil,55,BRA,551183,0.21000,60
Brazil,55,BRA,551184,0.21000,60
Brazil,55,BRA,551185,0.21000,60
Brazil,55,BRA,551186,0.21000,60
Brazil,55,BRA,551187,0.21000,60
Brazil,55,BRA,55119,0.21000,60
Brazil,55,BRA,55126,0.21000,60
Brazil,55,BRA,55127,0.21000,60
Brazil,55,BRA,55128,0.21000,60
Brazil,55,BRA,551281,0.21000,60
Brazil,55,BRA,55129,0.21000,60
Brazil,55,BRA,55136,0.21000,60
Brazil,55,BRA,55137,0.21000,60
Brazil,55,BRA,55138,0.21000,60
Brazil,55,BRA,551381,0.21000,60
Brazil,55,BRA,55139,0.21000,60
Brazil,55,BRA,55146,0.21000,60
Brazil,55,BRA,55147,0.21000,60
Brazil,55,BRA,55148,0.21000,60
Brazil,55,BRA,551481,0.21000,60
Brazil,55,BRA,55149,0.21000,60
Brazil,55,BRA,55156,0.21000,60
Brazil,55,BRA,55157,0.21000,60
Brazil,55,BRA,55158,0.21000,60
Brazil,55,BRA,551581,0.21000,60
Brazil,55,BRA,55159,0.21000,60
Brazil,55,BRA,55166,0.21000,60
Brazil,55,BRA,55167,0.21000,60
Brazil,55,BRA,55168,0.21000,60
Brazil,55,BRA,551681,0.21000,60
Brazil,55,BRA,55169,0.21000,60
Brazil,55,BRA,55176,0.21000,60
Brazil,55,BRA,55177,0.21000,60
Brazil,55,BRA,55178,0.21000,60
Brazil,55,BRA,551781,0.21000,60
Brazil,55,BRA,55179,0.21000,60
Brazil,55,BRA,55186,0.21000,60
Brazil,55,BRA,55187,0.21000,60
Brazil,55,BRA,55188,0.21000,60
Brazil,55,BRA,551881,0.21000,60
Brazil,55,BRA,55189,0.21000,60
Brazil,55,BRA,55196,0.21000,60
Brazil,55,BRA,55197,0.21000,60
Brazil,55,BRA,55198,0.21000,60
Brazil,55,BRA,551981,0.21000,60
Brazil,55,BRA,551982,0.21000,60
Brazil,55,BRA,55199,0.21000,60
Brazil,55,BRA,55216,0.21000,60
Brazil,55,BRA,55217,0.21000,60
Brazil,55,BRA,55218,0.21000,60
Brazil,55,BRA,552180,0.21000,60
Brazil,55,BRA,552181,0.21000,60
Brazil,55,BRA,552182,0.21000,60
Brazil,55,BRA,552183,0.21000,60
Brazil,55,BRA,552189,0.21000,60
Brazil,55,BRA,55219,0.21000,60
Brazil,55,BRA,55226,0.21000,60
Brazil,55,BRA,55227,0.21000,60
Brazil,55,BRA,55228,0.21000,60
Brazil,55,BRA,552281,0.21000,60
Brazil,55,BRA,55229,0.21000,60
Brazil,55,BRA,55246,0.21000,60
Brazil,55,BRA,55247,0.21000,60
Brazil,55,BRA,55248,0.21000,60
Brazil,55,BRA,552481,0.21000,60
Brazil,55,BRA,55249,0.21000,60
Brazil,55,BRA,55276,0.21000,60
Brazil,55,BRA,55277,0.21000,60
Brazil,55,BRA,55278,0.21000,60
Brazil,55,BRA,552781,0.21000,60
Brazil,55,BRA,55279,0.21000,60
Brazil,55,BRA,55286,0.21000,60
Brazil,55,BRA,55287,0.21000,60
Brazil,55,BRA,55288,0.21000,60
Brazil,55,BRA,552881,0.21000,60
Brazil,55,BRA,55289,0.21000,60
Brazil,55,BRA,55316,0.21000,60
Brazil,55,BRA,55317,0.21000,60
Brazil,55,BRA,55318,0.21000,60
Brazil,55,BRA,55319,0.21000,60
Brazil,55,BRA,553191,0.21000,60
Brazil,55,BRA,553192,0.21000,60
Brazil,55,BRA,553193,0.21000,60
Brazil,55,BRA,553194,0.21000,60
Brazil,55,BRA,55326,0.21000,60
Brazil,55,BRA,55327,0.21000,60
Brazil,55,BRA,55328,0.21000,60
Brazil,55,BRA,55329,0.21000,60
Brazil,55,BRA,553291,0.21000,60
Brazil,55,BRA,553292,0.21000,60
Brazil,55,BRA,55336,0.21000,60
Brazil,55,BRA,55337,0.21000,60
Brazil,55,BRA,55338,0.21000,60
Brazil,55,BRA,55339,0.21000,60
Brazil,55,BRA,553391,0.21000,60
Brazil,55,BRA,55346,0.21000,60
Brazil,55,BRA,55347,0.21000,60
Brazil,55,BRA,55348,0.21000,60
Brazil,55,BRA,55349,0.21000,60
Brazil,55,BRA,553491,0.21000,60
Brazil,55,BRA,553492,0.21000,60
Brazil,55,BRA,55356,0.21000,60
Brazil,55,BRA,55357,0.21000,60
Brazil,55,BRA,55358,0.21000,60
Brazil,55,BRA,55359,0.21000,60
Brazil,55,BRA,553591,0.21000,60
Brazil,55,BRA,553592,0.21000,60
Brazil,55,BRA,55376,0.21000,60
Brazil,55,BRA,55377,0.21000,60
Brazil,55,BRA,55378,0.21000,60
Brazil,55,BRA,55379,0.21000,60
Brazil,55,BRA,553791,0.21000,60
Brazil,55,BRA,55386,0.21000,60
Brazil,55,BRA,55387,0.21000,60
Brazil,55,BRA,55388,0.21000,60
Brazil,55,BRA,55389,0.21000,60
Brazil,55,BRA,553891,0.21000,60
Brazil,55,BRA,553892,0.21000,60
Brazil,55,BRA,55416,0.21000,60
Brazil,55,BRA,55417,0.21000,60
Brazil,55,BRA,55418,0.21000,60
Brazil,55,BRA,55419,0.21000,60
Brazil,55,BRA,554196,0.21000,60
Brazil,55,BRA,554197,0.21000,60
Brazil,55,BRA,554198,0.21000,60
Brazil,55,BRA,554199,0.21000,60
Brazil,55,BRA,55426,0.21000,60
Brazil,55,BRA,55427,0.21000,60
Brazil,55,BRA,55428,0.21000,60
Brazil,55,BRA,55429,0.21000,60
Brazil,55,BRA,554299,0.21000,60
Brazil,55,BRA,55436,0.21000,60
Brazil,55,BRA,55437,0.21000,60
Brazil,55,BRA,55438,0.21000,60
Brazil,55,BRA,554381,0.21000,60
Brazil,55,BRA,55439,0.21000,60
Brazil,55,BRA,554396,0.21000,60
Brazil,55,BRA,554399,0.21000,60
Brazil,55,BRA,55446,0.21000,60
Brazil,55,BRA,55447,0.21000,60
Brazil,55,BRA,55448,0.21000,60
Brazil,55,BRA,55449,0.21000,60
Brazil,55,BRA,554496,0.21000,60
